Wavelength (Å),Sum,He I (9.8e-01),He II (2.2e-04),Ne I (9.9e-03),Ne II (1.1e-04),Ne III (3.7e-15),Ar I (2.8e-03),Ar II (7.2e-03),Ar III (7.6e-08)
14490.4,1.929e-1,,,9.620e-6,,,1.929e-1,,
14492.3,2.208e-1,,,8.020e-6,,,2.208e-1,,
14494.2,2.523e-1,,,6.671e-6,,,2.523e-1,,
14496.2,2.897e-1,,,5.481e-6,,,2.896e-1,,
14498.1,3.295e-1,,,4.537e-6,,,3.295e-1,,
14500,3.741e-1,,,3.747e-6,,,3.741e-1,,
14501.9,4.238e-1,,,3.087e-6,,,4.238e-1,,
14503.8,4.792e-1,,,2.537e-6,,,4.792e-1,,
14505.8,5.440e-1,,,2.059e-6,,,5.440e-1,,
14507.7,6.125e-1,,,1.684e-6,,,6.125e-1,,
14509.6,6.881e-1,,,1.374e-6,,,6.881e-1,,
14511.5,7.715e-1,,,1.119e-6,,,7.715e-1,,
14513.5,8.684e-1,,,8.990e-7,,,8.684e-1,,
14515.4,9.696e-1,,,7.284e-7,,,9.696e-1,,
14517.3,1.080e+0,,,5.888e-7,,,1.080e+0,,
14519.2,1.201e+0,,,4.748e-7,,,1.201e+0,,
14521.2,1.341e+0,,,3.776e-7,,,1.341e+0,,
14523.1,1.485e+0,,,3.031e-7,,,1.485e+0,,
14525,1.641e+0,,,2.426e-7,,,1.641e+0,,
14526.9,1.811e+0,,,1.938e-7,,,1.811e+0,,
14528.8,1.993e+0,,,1.544e-7,,,1.993e+0,,
14530.8,2.201e+0,,,1.213e-7,,,2.201e+0,,
14532.7,2.414e+0,,,9.619e-8,,,2.414e+0,,
14534.6,2.642e+0,,,7.610e-8,,,2.642e+0,,
14536.5,2.886e+0,,,6.007e-8,,,2.886e+0,,
14538.5,3.161e+0,,,4.670e-8,,,3.161e+0,,
14540.4,3.439e+0,,,3.668e-8,,,3.439e+0,,
14542.3,3.735e+0,,,2.875e-8,,,3.735e+0,,
14544.2,4.049e+0,,,2.247e-8,,,4.049e+0,,
14546.2,4.399e+0,,,1.730e-8,,,4.399e+0,,
14548.1,4.750e+0,,,1.346e-8,,,4.750e+0,,
14550,5.120e+0,,,1.044e-8,,,5.120e+0,,
14551.9,5.508e+0,,,8.087e-9,,,5.508e+0,,
14553.8,5.915e+0,,,6.247e-9,,,5.915e+0,,
14555.8,6.363e+0,,,4.748e-9,,,6.363e+0,,
14557.7,6.807e+0,,,3.650e-9,,,6.807e+0,,
14559.6,7.269e+0,,,2.799e-9,,,7.269e+0,,
14561.5,7.749e+0,,,2.142e-9,,,7.749e+0,,
14563.5,8.271e+0,,,1.612e-9,,,8.271e+0,,
14565.4,8.784e+0,,,1.227e-9,,,8.784e+0,,
14567.3,9.312e+0,,,9.321e-10,,,9.312e+0,,
14569.2,9.854e+0,,,7.063e-10,,,9.854e+0,,
14571.2,1.044e+1,,,5.262e-10,,,1.044e+1,,
14573.1,1.101e+1,,,3.968e-10,,,1.101e+1,,
14575,1.158e+1,,,2.985e-10,,,1.158e+1,,
14576.9,1.217e+1,,,2.241e-10,,,1.217e+1,,
14578.8,1.276e+1,,,1.678e-10,,,1.276e+1,,
14580.8,1.339e+1,,,1.234e-10,,,1.339e+1,,
14582.7,1.400e+1,,,9.196e-11,,,1.400e+1,,
14584.6,1.460e+1,,,6.836e-11,,,1.460e+1,,
14586.5,1.520e+1,,,5.070e-11,,,1.520e+1,,
14588.5,1.584e+1,,,3.692e-11,,,1.584e+1,,
14590.4,1.643e+1,,,2.725e-11,,,1.643e+1,,
14592.3,1.702e+1,,,2.006e-11,,,1.702e+1,,
14594.2,1.759e+1,,,1.474e-11,,,1.759e+1,,
14596.2,1.819e+1,,,1.062e-11,,,1.819e+1,,
14598.1,1.874e+1,,,7.764e-12,,,1.874e+1,,
14600,1.927e+1,,,5.662e-12,,,1.927e+1,,
14601.9,1.978e+1,,,4.119e-12,,,1.978e+1,,
14603.8,2.027e+1,,,2.990e-12,,,2.027e+1,,
14605.8,2.076e+1,,,2.128e-12,,,2.076e+1,,
14607.7,2.119e+1,,,1.537e-12,,,2.119e+1,,
14609.6,2.160e+1,,,1.108e-12,,,2.160e+1,,
14611.5,2.197e+1,,,7.964e-13,,,2.197e+1,,
14613.5,2.233e+1,,,5.613e-13,,,2.233e+1,,
14615.4,2.263e+1,,,4.017e-13,,,2.263e+1,,
14617.3,2.290e+1,,,2.870e-13,,,2.290e+1,,
14619.2,2.312e+1,,,2.047e-13,,,2.312e+1,,
14621.2,2.332e+1,,,1.433e-13,,,2.332e+1,,
14623.1,2.346e+1,,,1.023e-13,,,2.346e+1,,
14625,2.356e+1,,,7.344e-14,,,2.356e+1,,
14626.9,2.361e+1,,,5.336e-14,,,2.361e+1,,
14628.8,2.362e+1,,,3.978e-14,,,2.362e+1,,
14630.8,2.359e+1,,,3.076e-14,,,2.359e+1,,
14632.7,2.351e+1,,,2.612e-14,,,2.351e+1,,
14634.6,2.339e+1,,,2.473e-14,,,2.339e+1,,
14636.5,2.322e+1,,,2.638e-14,,,2.322e+1,,
14638.5,2.300e+1,,,3.156e-14,,,2.300e+1,,
14640.4,2.274e+1,,,4.029e-14,,,2.274e+1,,
14642.3,2.245e+1,,,5.365e-14,,,2.245e+1,,
14644.2,2.212e+1,,,7.307e-14,,,2.212e+1,,
14646.2,2.173e+1,,,1.023e-13,,,2.173e+1,,
14648.1,2.132e+1,,,1.415e-13,,,2.132e+1,,
14650,2.088e+1,,,1.958e-13,,,2.088e+1,,
14651.9,2.041e+1,,,2.708e-13,,,2.041e+1,,
14653.8,1.990e+1,,,3.740e-13,,,1.990e+1,,
14655.8,1.935e+1,,,5.245e-13,,,1.935e+1,,
14657.7,1.880e+1,,,7.216e-13,,,1.880e+1,,
14659.6,1.822e+1,,,9.907e-13,,,1.822e+1,,
14661.5,1.763e+1,,,1.357e-12,,,1.763e+1,,
14663.5,1.699e+1,,,1.886e-12,,,1.699e+1,,
14665.4,1.637e+1,,,2.572e-12,,,1.637e+1,,
14667.3,1.574e+1,,,3.501e-12,,,1.574e+1,,
14669.2,1.511e+1,,,4.754e-12,,,1.511e+1,,
14671.2,1.443e+1,,,6.545e-12,,,1.443e+1,,
14673.1,1.379e+1,,,8.849e-12,,,1.379e+1,,
14675,1.315e+1,,,1.194e-11,,,1.315e+1,,
14676.9,1.252e+1,,,1.607e-11,,,1.252e+1,,
14678.8,1.188e+1,,,2.158e-11,,,1.188e+1,,
14680.8,1.123e+1,,,2.936e-11,,,1.123e+1,,
14682.7,1.062e+1,,,3.926e-11,,,1.062e+1,,
14684.6,1.002e+1,,,5.238e-11,,,1.002e+1,,
14686.5,9.432e+0,,,6.972e-11,,,9.432e+0,,
14688.5,8.832e+0,,,9.400e-11,,,8.832e+0,,
14690.4,8.280e+0,,,1.246e-10,,,8.280e+0,,
14692.3,7.745e+0,,,1.647e-10,,,7.745e+0,,
14694.2,7.230e+0,,,2.174e-10,,,7.230e+0,,
14696.2,6.708e+0,,,2.903e-10,,,6.708e+0,,
14698.1,6.234e+0,,,3.814e-10,,,6.234e+0,,
14700,5.781e+0,,,4.998e-10,,,5.781e+0,,
14701.9,5.350e+0,,,6.537e-10,,,5.350e+0,,
14703.8,4.940e+0,,,8.530e-10,,,4.940e+0,,
14705.8,4.531e+0,,,1.126e-9,,,4.531e+0,,
14707.7,4.165e+0,,,1.463e-9,,,4.165e+0,,
14709.6,3.821e+0,,,1.897e-9,,,3.821e+0,,
14711.5,3.497e+0,,,2.453e-9,,,3.497e+0,,
14713.5,3.178e+0,,,3.209e-9,,,3.178e+0,,
14715.4,2.895e+0,,,4.132e-9,,,2.895e+0,,
14717.3,2.632e+0,,,5.309e-9,,,2.632e+0,,
14719.2,2.388e+0,,,6.806e-9,,,2.388e+0,,
14721.2,2.150e+0,,,8.820e-9,,,2.150e+0,,
14723.1,1.942e+0,,,1.126e-8,,,1.942e+0,,
14725,1.749e+0,,,1.434e-8,,,1.749e+0,,
14726.9,1.573e+0,,,1.822e-8,,,1.573e+0,,
14728.8,1.411e+0,,,2.310e-8,,,1.411e+0,,
14730.8,1.256e+0,,,2.959e-8,,,1.256e+0,,
14732.7,1.121e+0,,,3.735e-8,,,1.121e+0,,
14734.6,9.991e-1,,,4.705e-8,,,9.991e-1,,
14736.5,8.883e-1,,,5.913e-8,,,8.883e-1,,
14738.5,7.830e-1,,,7.504e-8,,,7.830e-1,,
14740.4,6.929e-1,,,9.390e-8,,,6.929e-1,,
14742.3,6.119e-1,,,1.172e-7,,,6.119e-1,,
14744.2,5.391e-1,,,1.460e-7,,,5.391e-1,,
14746.2,4.707e-1,,,1.836e-7,,,4.707e-1,,
14748.1,4.128e-1,,,2.277e-7,,,4.128e-1,,
14750,3.612e-1,,,2.818e-7,,,3.612e-1,,
14751.9,3.154e-1,,,3.480e-7,,,3.154e-1,,
14753.8,2.748e-1,,,4.288e-7,,,2.748e-1,,
14755.8,2.371e-1,,,5.330e-7,,,2.371e-1,,
14757.7,2.056e-1,,,6.538e-7,,,2.056e-1,,
14759.6,1.779e-1,,,8.003e-7,,,1.779e-1,,
14761.5,1.535e-1,,,9.774e-7,,,1.535e-1,,
14763.5,1.312e-1,,,1.204e-6,,,1.312e-1,,
14765.4,1.127e-1,,,1.464e-6,,,1.127e-1,,
14767.3,9.666e-2,,,1.776e-6,,,9.666e-2,,
14769.2,8.269e-2,,,2.150e-6,,,8.269e-2,,
14771.2,6.999e-2,,,2.623e-6,,,6.998e-2,,
14773.1,5.959e-2,,,3.162e-6,,,5.959e-2,,
14775,5.063e-2,,,3.803e-6,,,5.063e-2,,
14776.9,4.292e-2,,,4.564e-6,,,4.291e-2,,
14778.8,3.630e-2,,,5.466e-6,,,3.629e-2,,
14780.8,3.036e-2,,,6.593e-6,,,3.035e-2,,
14782.7,2.556e-2,,,7.860e-6,,,2.555e-2,,
14784.6,2.147e-2,,,9.352e-6,,,2.146e-2,,
14786.5,1.800e-2,,,1.110e-5,,,1.798e-2,,
14788.5,1.491e-2,,,1.327e-5,,,1.490e-2,,
14790.4,1.244e-2,,,1.568e-5,,,1.243e-2,,
14792.3,1.036e-2,,,1.850e-5,,,1.034e-2,,
14794.2,8.609e-3,,,2.177e-5,,,8.587e-3,,
14796.2,7.070e-3,,,2.579e-5,,,7.044e-3,,
14798.1,5.852e-3,,,3.022e-5,,,5.822e-3,,
14800,4.836e-3,,,3.533e-5,,,4.801e-3,,
14801.9,3.992e-3,,,4.123e-5,,,3.950e-3,,
14803.8,3.291e-3,,,4.801e-5,,,3.243e-3,,
14805.8,2.685e-3,,,5.622e-5,,,2.628e-3,,
14807.7,2.213e-3,,,6.519e-5,,,2.148e-3,,
14809.6,1.826e-3,,,7.542e-5,,,1.751e-3,,
14811.5,1.511e-3,,,8.707e-5,,,1.424e-3,,
14813.5,1.244e-3,,,1.011e-4,,,1.143e-3,,
14815.4,1.042e-3,,,1.162e-4,,,9.258e-4,,
14817.3,8.813e-4,,,1.333e-4,,,7.480e-4,,
14819.2,7.556e-4,,,1.526e-4,,,6.030e-4,,
14821.2,6.552e-4,,,1.756e-4,,,4.796e-4,,
14823.1,5.852e-4,,,2.002e-4,,,3.850e-4,,
14825,5.363e-4,,,2.278e-4,,,3.085e-4,,
14826.9,5.055e-4,,,2.586e-4,,,2.469e-4,,
14828.8,4.904e-4,,,2.930e-4,,,1.973e-4,,
14830.8,4.893e-4,,,3.335e-4,,,1.558e-4,,
14832.7,5.010e-4,,,3.764e-4,,,1.246e-4,,
14834.6,5.238e-4,,,4.239e-4,,,9.990e-5,,
14836.5,5.571e-4,,,4.765e-4,,,8.055e-5,,
14838.5,6.027e-4,,,5.378e-4,,,6.491e-5,,
14840.4,6.559e-4,,,6.021e-4,,,5.376e-5,,
14842.3,7.184e-4,,,6.728e-4,,,4.564e-5,,
14844.2,7.904e-4,,,7.503e-4,,,4.012e-5,,
14846.2,8.767e-4,,,8.399e-4,,,3.678e-5,,
14848.1,9.688e-4,,,9.330e-4,,,3.575e-5,,
14850,1.071e-3,,,1.035e-3,,,3.672e-5,,
14851.9,1.185e-3,,,1.145e-3,,,3.968e-5,,
14853.8,1.310e-3,,,1.265e-3,,,4.472e-5,,
14855.8,1.455e-3,,,1.402e-3,,,5.250e-5,,
14857.7,1.606e-3,,,1.543e-3,,,6.252e-5,,
14859.6,1.771e-3,,,1.696e-3,,,7.550e-5,,
14861.5,1.952e-3,,,1.860e-3,,,9.196e-5,,
14863.5,2.160e-3,,,2.046e-3,,,1.137e-4,,
14865.4,2.376e-3,,,2.236e-3,,,1.395e-4,,
14867.3,2.611e-3,,,2.440e-3,,,1.712e-4,,
14869.2,2.868e-3,,,2.658e-3,,,2.099e-4,,
14871.2,3.163e-3,,,2.903e-3,,,2.599e-4,,
14873.1,3.469e-3,,,3.152e-3,,,3.179e-4,,
14875,3.804e-3,,,3.416e-3,,,3.881e-4,,
14876.9,4.170e-3,,,3.697e-3,,,4.729e-4,,
14878.8,4.570e-3,,,3.995e-3,,,5.751e-4,,
14880.8,5.033e-3,,,4.328e-3,,,7.051e-4,,
14882.7,5.516e-3,,,4.662e-3,,,8.538e-4,,
14884.6,6.047e-3,,,5.015e-3,,,1.032e-3,,
14886.5,6.631e-3,,,5.387e-3,,,1.244e-3,,
14888.5,7.311e-3,,,5.799e-3,,,1.511e-3,,
14890.4,8.026e-3,,,6.212e-3,,,1.814e-3,,
14892.3,8.818e-3,,,6.644e-3,,,2.174e-3,,
14894.2,9.696e-3,,,7.098e-3,,,2.598e-3,,
14896.2,1.073e-2,,,7.598e-3,,,3.128e-3,,
14898.1,1.182e-2,,,8.094e-3,,,3.722e-3,,
14900,1.303e-2,,,8.613e-3,,,4.420e-3,,
14901.9,1.439e-2,,,9.153e-3,,,5.238e-3,,
14903.8,1.591e-2,,,9.715e-3,,,6.193e-3,,
14905.8,1.770e-2,,,1.033e-2,,,7.371e-3,,
14907.7,1.962e-2,,,1.094e-2,,,8.677e-3,,
14909.6,2.176e-2,,,1.157e-2,,,1.019e-2,,
14911.5,2.417e-2,,,1.222e-2,,,1.195e-2,,
14913.5,2.702e-2,,,1.293e-2,,,1.409e-2,,
14915.4,3.007e-2,,,1.363e-2,,,1.644e-2,,
14917.3,3.349e-2,,,1.434e-2,,,1.914e-2,,
14919.2,3.732e-2,,,1.508e-2,,,2.224e-2,,
14921.2,4.187e-2,,,1.588e-2,,,2.599e-2,,
14923.1,4.672e-2,,,1.666e-2,,,3.006e-2,,
14925,5.216e-2,,,1.746e-2,,,3.470e-2,,
14926.9,5.824e-2,,,1.827e-2,,,3.997e-2,,
14928.8,6.504e-2,,,1.910e-2,,,4.594e-2,,
14930.8,7.306e-2,,,1.999e-2,,,5.307e-2,,
14932.7,8.157e-2,,,2.085e-2,,,6.073e-2,,
14934.6,9.105e-2,,,2.171e-2,,,6.934e-2,,
14936.5,1.016e-1,,,2.259e-2,,,7.900e-2,,
14938.5,1.139e-1,,,2.353e-2,,,9.042e-2,,
14940.4,1.270e-1,,,2.442e-2,,,1.026e-1,,
14942.3,1.414e-1,,,2.531e-2,,,1.161e-1,,
14944.2,1.573e-1,,,2.620e-2,,,1.311e-1,,
14946.2,1.758e-1,,,2.714e-2,,,1.487e-1,,
14948.1,1.952e-1,,,2.802e-2,,,1.672e-1,,
14950,2.165e-1,,,2.889e-2,,,1.876e-1,,
14951.9,2.398e-1,,,2.975e-2,,,2.101e-1,,
14953.8,2.653e-1,,,3.060e-2,,,2.347e-1,,
14955.8,2.946e-1,,,3.146e-2,,,2.631e-1,,
14957.7,3.249e-1,,,3.226e-2,,,2.927e-1,,
14959.6,3.579e-1,,,3.304e-2,,,3.248e-1,,
14961.5,3.936e-1,,,3.378e-2,,,3.598e-1,,
14963.5,4.342e-1,,,3.452e-2,,,3.997e-1,,
14965.4,4.759e-1,,,3.519e-2,,,4.407e-1,,
14967.3,5.207e-1,,,3.582e-2,,,4.849e-1,,
14969.2,5.687e-1,,,3.641e-2,,,5.323e-1,,
14971.2,6.229e-1,,,3.697e-2,,,5.860e-1,,
14973.1,6.779e-1,,,3.746e-2,,,6.405e-1,,
14975,7.365e-1,,,3.789e-2,,,6.986e-1,,
14976.9,7.985e-1,,,3.827e-2,,,7.603e-1,,
14978.8,8.643e-1,,,3.859e-2,,,8.257e-1,,
14980.8,9.373e-1,,,3.887e-2,,,8.985e-1,,
14982.7,1.011e+0,,,3.907e-2,,,9.714e-1,,
14984.6,1.087e+0,,,3.920e-2,,,1.048e+0,,
14986.5,1.168e+0,,,3.928e-2,,,1.128e+0,,
14988.5,1.256e+0,,,3.930e-2,,,1.217e+0,,
14990.4,1.343e+0,,,3.925e-2,,,1.304e+0,,
14992.3,1.434e+0,,,3.914e-2,,,1.395e+0,,
14994.2,1.527e+0,,,3.897e-2,,,1.488e+0,,
14996.2,1.629e+0,,,3.873e-2,,,1.590e+0,,
14998.1,1.728e+0,,,3.845e-2,,,1.689e+0,,
15000,1.829e+0,,,3.811e-2,,,1.791e+0,,
15001.9,1.933e+0,,,3.772e-2,,,1.895e+0,,
15003.8,2.038e+0,,,3.728e-2,,,2.000e+0,,
15005.8,2.150e+0,,,3.678e-2,,,2.113e+0,,
15007.7,2.257e+0,,,3.625e-2,,,2.221e+0,,
15009.6,2.365e+0,,,3.569e-2,,,2.329e+0,,
15011.5,2.472e+0,,,3.510e-2,,,2.437e+0,,
15013.5,2.585e+0,,,3.445e-2,,,2.551e+0,,
15015.4,2.691e+0,,,3.381e-2,,,2.657e+0,,
15017.3,2.796e+0,,,3.314e-2,,,2.763e+0,,
15019.2,2.898e+0,,,3.246e-2,,,2.866e+0,,
15021.2,3.004e+0,,,3.174e-2,,,2.972e+0,,
15023.1,3.101e+0,,,3.105e-2,,,3.070e+0,,
15025,3.194e+0,,,3.036e-2,,,3.164e+0,,
15026.9,3.283e+0,,,2.967e-2,,,3.254e+0,,
15028.8,3.368e+0,,,2.898e-2,,,3.339e+0,,
15030.8,3.451e+0,,,2.828e-2,,,3.423e+0,,
15032.7,3.525e+0,,,2.763e-2,,,3.497e+0,,
15034.6,3.593e+0,,,2.699e-2,,,3.566e+0,,
15036.5,3.654e+0,,,2.638e-2,,,3.627e+0,,
15038.5,3.711e+0,,,2.576e-2,,,3.685e+0,,
15040.4,3.758e+0,,,2.521e-2,,,3.733e+0,,
15042.3,3.798e+0,,,2.468e-2,,,3.773e+0,,
15044.2,3.830e+0,,,2.419e-2,,,3.805e+0,,
15046.2,3.855e+0,,,2.370e-2,,,3.831e+0,,
15048.1,3.870e+0,,,2.328e-2,,,3.847e+0,,
15050,3.878e+0,,,2.290e-2,,,3.855e+0,,
15051.9,3.878e+0,,,2.255e-2,,,3.855e+0,,
15053.8,3.870e+0,,,2.225e-2,,,3.847e+0,,
15055.8,3.852e+0,,,2.197e-2,,,3.830e+0,,
15057.7,3.828e+0,,,2.174e-2,,,3.806e+0,,
15059.6,3.796e+0,,,2.155e-2,,,3.774e+0,,
15061.5,3.756e+0,,,2.141e-2,,,3.735e+0,,
15063.5,3.707e+0,,,2.130e-2,,,3.686e+0,,
15065.4,3.654e+0,,,2.123e-2,,,3.632e+0,,
15067.3,3.594e+0,,,2.120e-2,,,3.573e+0,,
15069.2,3.528e+0,,,2.121e-2,,,3.507e+0,,
15071.2,3.453e+0,,,2.126e-2,,,3.432e+0,,
15073.1,3.377e+0,,,2.134e-2,,,3.355e+0,,
15075,3.296e+0,,,2.146e-2,,,3.275e+0,,
15076.9,3.212e+0,,,2.161e-2,,,3.190e+0,,
15078.8,3.124e+0,,,2.180e-2,,,3.102e+0,,
15080.8,3.029e+0,,,2.203e-2,,,3.006e+0,,
15082.7,2.936e+0,,,2.228e-2,,,2.913e+0,,
15084.6,2.841e+0,,,2.256e-2,,,2.819e+0,,
15086.5,2.746e+0,,,2.286e-2,,,2.723e+0,,
15088.5,2.645e+0,,,2.322e-2,,,2.622e+0,,
15090.4,2.550e+0,,,2.359e-2,,,2.526e+0,,
15092.3,2.455e+0,,,2.398e-2,,,2.431e+0,,
15094.2,2.361e+0,,,2.440e-2,,,2.337e+0,,
15096.2,2.264e+0,,,2.487e-2,,,2.239e+0,,
15098.1,2.174e+0,,,2.533e-2,,,2.149e+0,,
15100,2.087e+0,,,2.582e-2,,,2.061e+0,,
15101.9,2.003e+0,,,2.634e-2,,,1.976e+0,,
15103.8,1.921e+0,,,2.687e-2,,,1.895e+0,,
15105.8,1.840e+0,,,2.745e-2,,,1.812e+0,,
15107.7,1.766e+0,,,2.802e-2,,,1.738e+0,,
15109.6,1.697e+0,,,2.861e-2,,,1.668e+0,,
15111.5,1.632e+0,,,2.921e-2,,,1.602e+0,,
15113.5,1.568e+0,,,2.986e-2,,,1.538e+0,,
15115.4,1.512e+0,,,3.049e-2,,,1.481e+0,,
15117.3,1.460e+0,,,3.113e-2,,,1.429e+0,,
15119.2,1.413e+0,,,3.178e-2,,,1.381e+0,,
15121.2,1.369e+0,,,3.247e-2,,,1.336e+0,,
15123.1,1.331e+0,,,3.314e-2,,,1.298e+0,,
15125,1.298e+0,,,3.381e-2,,,1.264e+0,,
15126.9,1.269e+0,,,3.448e-2,,,1.235e+0,,
15128.8,1.245e+0,,,3.515e-2,,,1.209e+0,,
15130.8,1.223e+0,,,3.586e-2,,,1.187e+0,,
15132.7,1.207e+0,,,3.652e-2,,,1.170e+0,,
15134.6,1.194e+0,,,3.718e-2,,,1.156e+0,,
15136.5,1.184e+0,,,3.783e-2,,,1.146e+0,,
15138.5,1.177e+0,,,3.850e-2,,,1.139e+0,,
15140.4,1.174e+0,,,3.912e-2,,,1.135e+0,,
15142.3,1.173e+0,,,3.973e-2,,,1.133e+0,,
15144.2,1.175e+0,,,4.032e-2,,,1.134e+0,,
15146.2,1.178e+0,,,4.092e-2,,,1.137e+0,,
15148.1,1.184e+0,,,4.146e-2,,,1.142e+0,,
15150,1.191e+0,,,4.198e-2,,,1.149e+0,,
15151.9,1.199e+0,,,4.246e-2,,,1.156e+0,,
15153.8,1.208e+0,,,4.292e-2,,,1.165e+0,,
15155.8,1.218e+0,,,4.336e-2,,,1.175e+0,,
15157.7,1.228e+0,,,4.375e-2,,,1.185e+0,,
15159.6,1.239e+0,,,4.410e-2,,,1.195e+0,,
15161.5,1.250e+0,,,4.440e-2,,,1.206e+0,,
15163.5,1.261e+0,,,4.468e-2,,,1.217e+0,,
15165.4,1.272e+0,,,4.490e-2,,,1.227e+0,,
15167.3,1.282e+0,,,4.507e-2,,,1.237e+0,,
15169.2,1.292e+0,,,4.519e-2,,,1.247e+0,,
15171.2,1.302e+0,,,4.527e-2,,,1.257e+0,,
15173.1,1.311e+0,,,4.529e-2,,,1.266e+0,,
15175,1.320e+0,,,4.525e-2,,,1.275e+0,,
15176.9,1.329e+0,,,4.517e-2,,,1.283e+0,,
15178.8,1.337e+0,,,4.503e-2,,,1.292e+0,,
15180.8,1.345e+0,,,4.482e-2,,,1.301e+0,,
15182.7,1.354e+0,,,4.457e-2,,,1.309e+0,,
15184.6,1.362e+0,,,4.426e-2,,,1.318e+0,,
15186.5,1.372e+0,,,4.390e-2,,,1.328e+0,,
15188.5,1.382e+0,,,4.345e-2,,,1.339e+0,,
15190.4,1.393e+0,,,4.298e-2,,,1.350e+0,,
15192.3,1.406e+0,,,4.245e-2,,,1.364e+0,,
15194.2,1.421e+0,,,4.187e-2,,,1.379e+0,,
15196.2,1.439e+0,,,4.120e-2,,,1.398e+0,,
15198.1,1.459e+0,,,4.052e-2,,,1.419e+0,,
15200,1.483e+0,,,3.979e-2,,,1.443e+0,,
15201.9,1.510e+0,,,3.901e-2,,,1.471e+0,,
15203.8,1.542e+0,,,3.820e-2,,,1.504e+0,,
15205.8,1.580e+0,,,3.729e-2,,,1.543e+0,,
15207.7,1.623e+0,,,3.640e-2,,,1.586e+0,,
15209.6,1.671e+0,,,3.547e-2,,,1.636e+0,,
15211.5,1.726e+0,,,3.451e-2,,,1.691e+0,,
15213.5,1.791e+0,,,3.347e-2,,,1.758e+0,,
15215.4,1.861e+0,,,3.245e-2,,,1.829e+0,,
15217.3,1.940e+0,,,3.142e-2,,,1.908e+0,,
15219.2,2.027e+0,,,3.037e-2,,,1.997e+0,,
15221.2,2.129e+0,,,2.925e-2,,,2.100e+0,,
15223.1,2.236e+0,,,2.818e-2,,,2.207e+0,,
15225,2.353e+0,,,2.710e-2,,,2.325e+0,,
15226.9,2.480e+0,,,2.603e-2,,,2.454e+0,,
15228.8,2.619e+0,,,2.495e-2,,,2.594e+0,,
15230.8,2.777e+0,,,2.382e-2,,,2.753e+0,,
15232.7,2.939e+0,,,2.276e-2,,,2.916e+0,,
15234.6,3.112e+0,,,2.172e-2,,,3.090e+0,,
15236.5,3.297e+0,,,2.069e-2,,,3.277e+0,,
15238.5,3.505e+0,,,1.962e-2,,,3.485e+0,,
15240.4,3.714e+0,,,1.864e-2,,,3.696e+0,,
15242.3,3.935e+0,,,1.767e-2,,,3.917e+0,,
15244.2,4.167e+0,,,1.674e-2,,,4.150e+0,,
15246.2,4.423e+0,,,1.579e-2,,,4.407e+0,,
15248.1,4.677e+0,,,1.492e-2,,,4.662e+0,,
15250,4.940e+0,,,1.409e-2,,,4.926e+0,,
15251.9,5.213e+0,,,1.329e-2,,,5.199e+0,,
15253.8,5.494e+0,,,1.253e-2,,,5.481e+0,,
15255.8,5.798e+0,,,1.177e-2,,,5.786e+0,,
15257.7,6.093e+0,,,1.109e-2,,,6.082e+0,,
15259.6,6.394e+0,,,1.046e-2,,,6.384e+0,,
15261.5,6.700e+0,,,9.864e-3,,,6.690e+0,,
15263.5,7.025e+0,,,9.285e-3,,,7.015e+0,,
15265.4,7.335e+0,,,8.779e-3,,,7.326e+0,,
15267.3,7.646e+0,,,8.316e-3,,,7.637e+0,,
15269.2,7.956e+0,,,7.896e-3,,,7.948e+0,,
15271.2,8.279e+0,,,7.501e-3,,,8.272e+0,,
15273.1,8.582e+0,,,7.169e-3,,,8.575e+0,,
15275,8.880e+0,,,6.879e-3,,,8.873e+0,,
15276.9,9.170e+0,,,6.631e-3,,,9.163e+0,,
15278.8,9.452e+0,,,6.424e-3,,,9.445e+0,,
15280.8,9.737e+0,,,6.249e-3,,,9.731e+0,,
15282.7,9.996e+0,,,6.124e-3,,,9.990e+0,,
15284.6,1.024e+1,,,6.036e-3,,,1.024e+1,,
15286.5,1.047e+1,,,5.985e-3,,,1.047e+1,,
15288.5,1.070e+1,,,5.971e-3,,,1.069e+1,,
15290.4,1.090e+1,,,5.993e-3,,,1.089e+1,,
15292.3,1.108e+1,,,6.048e-3,,,1.107e+1,,
15294.2,1.123e+1,,,6.136e-3,,,1.123e+1,,
15296.2,1.138e+1,,,6.261e-3,,,1.137e+1,,
15298.1,1.150e+1,,,6.411e-3,,,1.149e+1,,
15300,1.159e+1,,,6.588e-3,,,1.159e+1,,
15301.9,1.166e+1,,,6.792e-3,,,1.166e+1,,
15303.8,1.171e+1,,,7.021e-3,,,1.171e+1,,
15305.8,1.174e+1,,,7.288e-3,,,1.173e+1,,
15307.7,1.174e+1,,,7.564e-3,,,1.173e+1,,
15309.6,1.172e+1,,,7.861e-3,,,1.171e+1,,
15311.5,1.168e+1,,,8.177e-3,,,1.167e+1,,
15313.5,1.161e+1,,,8.530e-3,,,1.160e+1,,
15315.4,1.152e+1,,,8.881e-3,,,1.151e+1,,
15317.3,1.141e+1,,,9.248e-3,,,1.140e+1,,
15319.2,1.128e+1,,,9.628e-3,,,1.127e+1,,
15321.2,1.112e+1,,,1.004e-2,,,1.111e+1,,
15323.1,1.095e+1,,,1.045e-2,,,1.094e+1,,
15325,1.076e+1,,,1.086e-2,,,1.075e+1,,
15326.9,1.056e+1,,,1.128e-2,,,1.055e+1,,
