Wavelength (Å),Sum,He I (9.8e-01),He II (2.2e-04),Ne I (9.9e-03),Ne II (1.1e-04),Ne III (3.7e-15),Ar I (2.8e-03),Ar II (7.2e-03),Ar III (7.6e-08)
11630,3.540e+0,7.658e-5,,1.663e-1,,,3.373e+0,,
11635,3.616e+0,9.686e-5,,1.606e-1,,,3.455e+0,,
11640,3.684e+0,1.221e-4,,1.551e-1,,,3.529e+0,,
11645,3.743e+0,1.534e-4,,1.498e-1,,,3.593e+0,,
11650,3.793e+0,1.920e-4,,1.449e-1,,,3.648e+0,,
11655,3.833e+0,2.395e-4,,1.404e-1,,,3.692e+0,,
11660,3.862e+0,2.976e-4,,1.362e-1,,,3.725e+0,,
11665,3.880e+0,3.687e-4,,1.323e-1,,,3.747e+0,,
11670,3.887e+0,4.551e-4,,1.287e-1,,,3.758e+0,,
11675,3.882e+0,5.598e-4,,1.256e-1,,,3.756e+0,,
11680,3.867e+0,6.862e-4,,1.227e-1,,,3.743e+0,,
11685,3.840e+0,8.382e-4,,1.202e-1,,,3.719e+0,,
11690,3.803e+0,1.020e-3,,1.180e-1,,,3.684e+0,,
11695,3.756e+0,1.238e-3,,1.160e-1,,,3.638e+0,,
11700,3.699e+0,1.496e-3,,1.143e-1,,,3.583e+0,,
11705,3.633e+0,1.802e-3,,1.129e-1,,,3.518e+0,,
11710,3.559e+0,2.163e-3,,1.116e-1,,,3.445e+0,,
11715,3.477e+0,2.588e-3,,1.105e-1,,,3.364e+0,,
11720,3.390e+0,3.085e-3,,1.096e-1,,,3.277e+0,,
11725,3.297e+0,3.664e-3,,1.088e-1,,,3.185e+0,,
11730,3.201e+0,4.337e-3,,1.080e-1,,,3.088e+0,,
11735,3.102e+0,5.117e-3,,1.073e-1,,,2.989e+0,,
11740,3.001e+0,6.015e-3,,1.066e-1,,,2.888e+0,,
11745,2.900e+0,7.046e-3,,1.059e-1,,,2.787e+0,,
11750,2.800e+0,8.225e-3,,1.051e-1,,,2.687e+0,,
11755,2.702e+0,9.567e-3,,1.043e-1,,,2.588e+0,,
11760,2.608e+0,1.109e-2,,1.034e-1,,,2.493e+0,,
11765,2.518e+0,1.281e-2,,1.024e-1,,,2.403e+0,,
11770,2.433e+0,1.475e-2,,1.012e-1,,,2.317e+0,,
11775,2.355e+0,1.692e-2,,9.996e-2,,,2.239e+0,,
11780,2.285e+0,1.934e-2,,9.856e-2,,,2.167e+0,,
11785,2.223e+0,2.203e-2,,9.702e-2,,,2.104e+0,,
11790,2.170e+0,2.501e-2,,9.533e-2,,,2.050e+0,,
11795,2.126e+0,2.829e-2,,9.350e-2,,,2.005e+0,,
11800,2.093e+0,3.189e-2,,9.153e-2,,,1.970e+0,,
11805,2.070e+0,3.583e-2,,8.944e-2,,,1.945e+0,,
11810,2.058e+0,4.011e-2,,8.723e-2,,,1.931e+0,,
11815,2.057e+0,4.474e-2,,8.492e-2,,,1.927e+0,,
11820,2.066e+0,4.974e-2,,8.253e-2,,,1.934e+0,,
11825,2.087e+0,5.510e-2,,8.008e-2,,,1.951e+0,,
11830,2.117e+0,6.082e-2,,7.758e-2,,,1.979e+0,,
11835,2.158e+0,6.691e-2,,7.506e-2,,,2.016e+0,,
11840,2.209e+0,7.335e-2,,7.255e-2,,,2.063e+0,,
11845,2.269e+0,8.013e-2,,7.006e-2,,,2.118e+0,,
11850,2.337e+0,8.724e-2,,6.762e-2,,,2.182e+0,,
11855,2.413e+0,9.464e-2,,6.526e-2,,,2.253e+0,,
11860,2.496e+0,1.023e-1,,6.299e-2,,,2.331e+0,,
11865,2.585e+0,1.102e-1,,6.084e-2,,,2.414e+0,,
11870,2.680e+0,1.183e-1,,5.882e-2,,,2.503e+0,,
11875,2.779e+0,1.266e-1,,5.697e-2,,,2.595e+0,,
11880,2.881e+0,1.349e-1,,5.529e-2,,,2.691e+0,,
11885,2.986e+0,1.434e-1,,5.379e-2,,,2.789e+0,,
11890,3.092e+0,1.518e-1,,5.250e-2,,,2.888e+0,,
11895,3.200e+0,1.601e-1,,5.142e-2,,,2.988e+0,,
11900,3.307e+0,1.683e-1,,5.056e-2,,,3.088e+0,,
11905,3.413e+0,1.763e-1,,4.993e-2,,,3.187e+0,,
11910,3.518e+0,1.841e-1,,4.952e-2,,,3.285e+0,,
11915,3.621e+0,1.915e-1,,4.934e-2,,,3.380e+0,,
11920,3.722e+0,1.985e-1,,4.939e-2,,,3.474e+0,,
11925,3.819e+0,2.051e-1,,4.966e-2,,,3.564e+0,,
11930,3.913e+0,2.112e-1,,5.014e-2,,,3.652e+0,,
11935,4.004e+0,2.166e-1,,5.082e-2,,,3.737e+0,,
11940,4.092e+0,2.215e-1,,5.170e-2,,,3.818e+0,,
11945,4.175e+0,2.256e-1,,5.276e-2,,,3.897e+0,,
11950,4.256e+0,2.291e-1,,5.397e-2,,,3.973e+0,,
11955,4.334e+0,2.318e-1,,5.533e-2,,,4.047e+0,,
11960,4.409e+0,2.336e-1,,5.682e-2,,,4.118e+0,,
11965,4.482e+0,2.347e-1,,5.841e-2,,,4.189e+0,,
11970,4.553e+0,2.350e-1,,6.009e-2,,,4.258e+0,,
11975,4.622e+0,2.345e-1,,6.182e-2,,,4.326e+0,,
11980,4.691e+0,2.331e-1,,6.360e-2,,,4.394e+0,,
11985,4.760e+0,2.309e-1,,6.539e-2,,,4.463e+0,,
11990,4.829e+0,2.280e-1,,6.717e-2,,,4.533e+0,,
11995,4.898e+0,2.243e-1,,6.892e-2,,,4.605e+0,,
12000,4.969e+0,2.199e-1,,7.061e-2,,,4.678e+0,,
12005,5.041e+0,2.149e-1,,7.223e-2,,,4.754e+0,,
12010,5.115e+0,2.092e-1,,7.374e-2,,,4.832e+0,,
12015,5.191e+0,2.029e-1,,7.514e-2,,,4.913e+0,,
12020,5.269e+0,1.962e-1,,7.640e-2,,,4.997e+0,,
12025,5.349e+0,1.890e-1,,7.751e-2,,,5.082e+0,,
12030,5.431e+0,1.815e-1,,7.844e-2,,,5.171e+0,,
12035,5.514e+0,1.736e-1,,7.918e-2,,,5.261e+0,,
12040,5.598e+0,1.656e-1,,7.972e-2,,,5.352e+0,,
12045,5.682e+0,1.573e-1,,8.006e-2,,,5.445e+0,,
12050,5.766e+0,1.489e-1,,8.018e-2,,,5.537e+0,,
12055,5.849e+0,1.405e-1,,8.007e-2,,,5.629e+0,,
12060,5.931e+0,1.321e-1,,7.974e-2,,,5.719e+0,,
12065,6.009e+0,1.238e-1,,7.919e-2,,,5.806e+0,,
12070,6.083e+0,1.156e-1,,7.841e-2,,,5.889e+0,,
12075,6.153e+0,1.075e-1,,7.740e-2,,,5.968e+0,,
12080,6.217e+0,9.968e-2,,7.619e-2,,,6.042e+0,,
12085,6.275e+0,9.210e-2,,7.477e-2,,,6.108e+0,,
12090,6.325e+0,8.480e-2,,7.315e-2,,,6.167e+0,,
12095,6.367e+0,7.780e-2,,7.135e-2,,,6.218e+0,,
12100,6.400e+0,7.113e-2,,6.938e-2,,,6.259e+0,,
12105,6.423e+0,6.481e-2,,6.726e-2,,,6.291e+0,,
12110,6.436e+0,5.885e-2,,6.500e-2,,,6.313e+0,,
12115,6.440e+0,5.324e-2,,6.262e-2,,,6.324e+0,,
12120,6.433e+0,4.801e-2,,6.013e-2,,,6.325e+0,,
12125,6.417e+0,4.313e-2,,5.757e-2,,,6.316e+0,,
12130,6.391e+0,3.862e-2,,5.493e-2,,,6.298e+0,,
12135,6.357e+0,3.446e-2,,5.226e-2,,,6.270e+0,,
12140,6.314e+0,3.064e-2,,4.955e-2,,,6.234e+0,,
12145,6.265e+0,2.715e-2,,4.683e-2,,,6.191e+0,,
12150,6.211e+0,2.397e-2,,4.412e-2,,,6.143e+0,,
12155,6.152e+0,2.109e-2,,4.143e-2,,,6.090e+0,,
12160,6.091e+0,1.849e-2,,3.878e-2,,,6.034e+0,,
12165,6.030e+0,1.616e-2,,3.619e-2,,,5.978e+0,,
12170,5.971e+0,1.407e-2,,3.365e-2,,,5.923e+0,,
12175,5.915e+0,1.221e-2,,3.119e-2,,,5.872e+0,,
12180,5.865e+0,1.055e-2,,2.882e-2,,,5.826e+0,,
12185,5.824e+0,9.093e-3,,2.654e-2,,,5.789e+0,,
12190,5.794e+0,7.808e-3,,2.436e-2,,,5.762e+0,,
12195,5.776e+0,6.681e-3,,2.228e-2,,,5.747e+0,,
12200,5.775e+0,5.696e-3,,2.032e-2,,,5.749e+0,,
12205,5.791e+0,4.840e-3,,1.846e-2,,,5.768e+0,,
12210,5.827e+0,4.098e-3,,1.672e-2,,,5.807e+0,,
12215,5.886e+0,3.458e-3,,1.510e-2,,,5.868e+0,,
12220,5.970e+0,2.908e-3,,1.358e-2,,,5.953e+0,,
12225,6.079e+0,2.436e-3,,1.218e-2,,,6.065e+0,,
12230,6.218e+0,2.034e-3,,1.089e-2,,,6.205e+0,,
12235,6.385e+0,1.693e-3,,9.698e-3,,,6.374e+0,,
12240,6.584e+0,1.404e-3,,8.610e-3,,,6.574e+0,,
12245,6.815e+0,1.160e-3,,7.618e-3,,,6.807e+0,,
12250,7.080e+0,9.550e-4,,6.718e-3,,,7.072e+0,,
12255,7.378e+0,7.836e-4,,5.905e-3,,,7.371e+0,,
12260,7.710e+0,6.408e-4,,5.172e-3,,,7.704e+0,,
12265,8.076e+0,5.222e-4,,4.515e-3,,,8.071e+0,,
12270,8.476e+0,4.240e-4,,3.928e-3,,,8.472e+0,,
12275,8.910e+0,3.431e-4,,3.407e-3,,,8.906e+0,,
12280,9.377e+0,2.767e-4,,2.944e-3,,,9.374e+0,,
12285,9.875e+0,2.224e-4,,2.536e-3,,,9.872e+0,,
12290,1.040e+1,1.782e-4,,2.177e-3,,,1.040e+1,,
12295,1.096e+1,1.422e-4,,1.863e-3,,,1.096e+1,,
12300,1.155e+1,1.132e-4,,1.588e-3,,,1.154e+1,,
12305,1.215e+1,8.990e-5,,1.350e-3,,,1.215e+1,,
12310,1.279e+1,7.121e-5,,1.144e-3,,,1.279e+1,,
12315,1.344e+1,5.633e-5,,9.663e-4,,,1.344e+1,,
12320,1.411e+1,4.457e-5,,8.138e-4,,,1.411e+1,,
12325,1.479e+1,3.536e-5,,6.835e-4,,,1.479e+1,,
12330,1.548e+1,2.823e-5,,5.727e-4,,,1.548e+1,,
12335,1.618e+1,2.283e-5,,4.790e-4,,,1.618e+1,,
12340,1.688e+1,1.887e-5,,4.002e-4,,,1.688e+1,,
12345,1.759e+1,1.614e-5,,3.343e-4,,,1.759e+1,,
12350,1.829e+1,1.449e-5,,2.796e-4,,,1.829e+1,,
12355,1.898e+1,1.381e-5,,2.348e-4,,,1.898e+1,,
12360,1.966e+1,1.408e-5,,1.985e-4,,,1.966e+1,,
12365,2.032e+1,1.530e-5,,1.697e-4,,,2.032e+1,,
12370,2.097e+1,1.753e-5,,1.475e-4,,,2.097e+1,,
12375,2.159e+1,2.089e-5,,1.311e-4,,,2.159e+1,,
12380,2.218e+1,2.556e-5,,1.199e-4,,,2.218e+1,,
12385,2.274e+1,3.176e-5,,1.136e-4,,,2.274e+1,,
12390,2.326e+1,3.982e-5,,1.117e-4,,,2.326e+1,,
12395,2.375e+1,5.013e-5,,1.140e-4,,,2.375e+1,,
12400,2.419e+1,6.319e-5,,1.205e-4,,,2.419e+1,,
12405,2.459e+1,7.961e-5,,1.312e-4,,,2.459e+1,,
12410,2.494e+1,1.001e-4,,1.461e-4,,,2.494e+1,,
12415,2.524e+1,1.257e-4,,1.655e-4,,,2.524e+1,,
12420,2.548e+1,1.574e-4,,1.896e-4,,,2.548e+1,,
12425,2.567e+1,1.965e-4,,2.188e-4,,,2.567e+1,,
12430,2.580e+1,2.446e-4,,2.536e-4,,,2.580e+1,,
12435,2.588e+1,3.037e-4,,2.945e-4,,,2.588e+1,,
12440,2.589e+1,3.758e-4,,3.420e-4,,,2.589e+1,,
12445,2.585e+1,4.637e-4,,3.968e-4,,,2.585e+1,,
12450,2.574e+1,5.705e-4,,4.597e-4,,,2.574e+1,,
12455,2.558e+1,6.996e-4,,5.314e-4,,,2.558e+1,,
12460,2.536e+1,8.554e-4,,6.128e-4,,,2.536e+1,,
12465,2.508e+1,1.043e-3,,7.049e-4,,,2.508e+1,,
12470,2.475e+1,1.267e-3,,8.085e-4,,,2.475e+1,,
12475,2.437e+1,1.535e-3,,9.246e-4,,,2.437e+1,,
12480,2.394e+1,1.854e-3,,1.054e-3,,,2.393e+1,,
12485,2.346e+1,2.233e-3,,1.199e-3,,,2.345e+1,,
12490,2.293e+1,2.680e-3,,1.358e-3,,,2.293e+1,,
12495,2.237e+1,3.207e-3,,1.535e-3,,,2.237e+1,,
12500,2.178e+1,3.827e-3,,1.729e-3,,,2.177e+1,,
12505,2.115e+1,4.552e-3,,1.942e-3,,,2.114e+1,,
12510,2.050e+1,5.398e-3,,2.174e-3,,,2.049e+1,,
12515,1.982e+1,6.382e-3,,2.426e-3,,,1.981e+1,,
12520,1.913e+1,7.522e-3,,2.699e-3,,,1.912e+1,,
12525,1.843e+1,8.839e-3,,2.994e-3,,,1.841e+1,,
12530,1.772e+1,1.035e-2,,3.310e-3,,,1.770e+1,,
12535,1.700e+1,1.209e-2,,3.649e-3,,,1.699e+1,,
12540,1.629e+1,1.408e-2,,4.010e-3,,,1.627e+1,,
12545,1.559e+1,1.634e-2,,4.394e-3,,,1.556e+1,,
12550,1.489e+1,1.891e-2,,4.799e-3,,,1.487e+1,,
12555,1.421e+1,2.182e-2,,5.225e-3,,,1.419e+1,,
12560,1.355e+1,2.510e-2,,5.672e-3,,,1.352e+1,,
12565,1.292e+1,2.878e-2,,6.138e-3,,,1.288e+1,,
12570,1.231e+1,3.290e-2,,6.622e-3,,,1.227e+1,,
12575,1.173e+1,3.750e-2,,7.122e-3,,,1.168e+1,,
12580,1.118e+1,4.261e-2,,7.637e-3,,,1.113e+1,,
12585,1.066e+1,4.826e-2,,8.164e-3,,,1.060e+1,,
12590,1.018e+1,5.450e-2,,8.701e-3,,,1.012e+1,,
12595,9.737e+0,6.136e-2,,9.246e-3,,,9.667e+0,,
12600,9.332e+0,6.887e-2,,9.794e-3,,,9.254e+0,,
12605,8.966e+0,7.707e-2,,1.034e-2,,,8.879e+0,,
12610,8.639e+0,8.598e-2,,1.089e-2,,,8.542e+0,,
12615,8.351e+0,9.563e-2,,1.144e-2,,,8.244e+0,,
12620,8.101e+0,1.060e-1,,1.197e-2,,,7.983e+0,,
12625,7.890e+0,1.172e-1,,1.250e-2,,,7.760e+0,,
12630,7.715e+0,1.292e-1,,1.300e-2,,,7.573e+0,,
12635,7.576e+0,1.419e-1,,1.349e-2,,,7.421e+0,,
12640,7.471e+0,1.555e-1,,1.396e-2,,,7.302e+0,,
12645,7.399e+0,1.698e-1,,1.441e-2,,,7.215e+0,,
12650,7.357e+0,1.848e-1,,1.482e-2,,,7.157e+0,,
12655,7.343e+0,2.006e-1,,1.521e-2,,,7.128e+0,,
12660,7.356e+0,2.171e-1,,1.557e-2,,,7.123e+0,,
12665,7.392e+0,2.342e-1,,1.589e-2,,,7.142e+0,,
12670,7.450e+0,2.519e-1,,1.618e-2,,,7.182e+0,,
12675,7.527e+0,2.701e-1,,1.643e-2,,,7.240e+0,,
12680,7.620e+0,2.887e-1,,1.665e-2,,,7.314e+0,,
12685,7.727e+0,3.077e-1,,1.683e-2,,,7.402e+0,,
12690,7.846e+0,3.270e-1,,1.697e-2,,,7.502e+0,,
12695,7.974e+0,3.464e-1,,1.708e-2,,,7.610e+0,,
12700,8.109e+0,3.658e-1,,1.715e-2,,,7.726e+0,,
12705,8.248e+0,3.852e-1,,1.720e-2,,,7.846e+0,,
12710,8.391e+0,4.044e-1,,1.722e-2,,,7.969e+0,,
12715,8.534e+0,4.233e-1,,1.721e-2,,,8.093e+0,,
12720,8.676e+0,4.417e-1,,1.717e-2,,,8.217e+0,,
12725,8.815e+0,4.595e-1,,1.712e-2,,,8.338e+0,,
12730,8.950e+0,4.766e-1,,1.705e-2,,,8.456e+0,,
12735,9.079e+0,4.929e-1,,1.697e-2,,,8.570e+0,,
12740,9.202e+0,5.082e-1,,1.688e-2,,,8.677e+0,,
12745,9.318e+0,5.224e-1,,1.679e-2,,,8.778e+0,,
12750,9.425e+0,5.354e-1,,1.670e-2,,,8.873e+0,,
12755,9.523e+0,5.472e-1,,1.662e-2,,,8.959e+0,,
12760,9.612e+0,5.575e-1,,1.654e-2,,,9.038e+0,,
12765,9.691e+0,5.664e-1,,1.647e-2,,,9.108e+0,,
12770,9.761e+0,5.738e-1,,1.642e-2,,,9.171e+0,,
12775,9.822e+0,5.795e-1,,1.639e-2,,,9.226e+0,,
12780,9.874e+0,5.836e-1,,1.638e-2,,,9.273e+0,,
12785,9.917e+0,5.861e-1,,1.639e-2,,,9.314e+0,,
12790,9.951e+0,5.869e-1,,1.643e-2,,,9.348e+0,,
12795,9.979e+0,5.861e-1,,1.649e-2,,,9.376e+0,,
12800,1.000e+1,5.836e-1,,1.658e-2,,,9.400e+0,,
12805,1.001e+1,5.795e-1,,1.669e-2,,,9.419e+0,,
12810,1.003e+1,5.739e-1,,1.683e-2,,,9.434e+0,,
12815,1.003e+1,5.668e-1,,1.700e-2,,,9.447e+0,,
12820,1.003e+1,5.583e-1,,1.718e-2,,,9.459e+0,,
12825,1.004e+1,5.485e-1,,1.739e-2,,,9.469e+0,,
12830,1.003e+1,5.374e-1,,1.761e-2,,,9.480e+0,,
12835,1.003e+1,5.253e-1,,1.785e-2,,,9.491e+0,,
12840,1.003e+1,5.121e-1,,1.809e-2,,,9.503e+0,,
12845,1.003e+1,4.981e-1,,1.834e-2,,,9.518e+0,,
12850,1.004e+1,4.834e-1,,1.860e-2,,,9.535e+0,,
12855,1.004e+1,4.680e-1,,1.885e-2,,,9.554e+0,,
12860,1.005e+1,4.521e-1,,1.909e-2,,,9.577e+0,,
12865,1.006e+1,4.358e-1,,1.932e-2,,,9.603e+0,,
12870,1.007e+1,4.193e-1,,1.953e-2,,,9.631e+0,,
12875,1.009e+1,4.026e-1,,1.973e-2,,,9.663e+0,,
12880,1.010e+1,3.859e-1,,1.989e-2,,,9.698e+0,,
12885,1.012e+1,3.693e-1,,2.003e-2,,,9.735e+0,,
12890,1.015e+1,3.528e-1,,2.013e-2,,,9.773e+0,,
12895,1.017e+1,3.365e-1,,2.020e-2,,,9.813e+0,,
12900,1.019e+1,3.205e-1,,2.023e-2,,,9.852e+0,,
12905,1.022e+1,3.050e-1,,2.021e-2,,,9.892e+0,,
12910,1.024e+1,2.899e-1,,2.015e-2,,,9.929e+0,,
12915,1.026e+1,2.752e-1,,2.005e-2,,,9.964e+0,,
12920,1.028e+1,2.611e-1,,1.989e-2,,,9.995e+0,,
12925,1.029e+1,2.476e-1,,1.969e-2,,,1.002e+1,,
12930,1.030e+1,2.346e-1,,1.945e-2,,,1.004e+1,,
12935,1.030e+1,2.222e-1,,1.915e-2,,,1.006e+1,,
12940,1.029e+1,2.104e-1,,1.881e-2,,,1.006e+1,,
12945,1.028e+1,1.991e-1,,1.843e-2,,,1.006e+1,,
12950,1.025e+1,1.885e-1,,1.801e-2,,,1.005e+1,,
12955,1.022e+1,1.784e-1,,1.755e-2,,,1.002e+1,,
12960,1.018e+1,1.688e-1,,1.705e-2,,,9.992e+0,,
12965,1.012e+1,1.598e-1,,1.652e-2,,,9.948e+0,,
12970,1.006e+1,1.512e-1,,1.596e-2,,,9.892e+0,,
12975,9.985e+0,1.432e-1,,1.538e-2,,,9.826e+0,,
12980,9.899e+0,1.355e-1,,1.477e-2,,,9.749e+0,,
12985,9.803e+0,1.283e-1,,1.415e-2,,,9.661e+0,,
12990,9.698e+0,1.215e-1,,1.351e-2,,,9.563e+0,,
12995,9.584e+0,1.150e-1,,1.287e-2,,,9.456e+0,,
13000,9.462e+0,1.088e-1,,1.222e-2,,,9.341e+0,,
13005,9.334e+0,1.030e-1,,1.157e-2,,,9.220e+0,,
13010,9.202e+0,9.739e-2,,1.092e-2,,,9.093e+0,,
13015,9.065e+0,9.207e-2,,1.028e-2,,,8.963e+0,,
13020,8.928e+0,8.699e-2,,9.647e-3,,,8.831e+0,,
13025,8.791e+0,8.213e-2,,9.026e-3,,,8.700e+0,,
13030,8.658e+0,7.748e-2,,8.420e-3,,,8.572e+0,,
13035,8.529e+0,7.301e-2,,7.832e-3,,,8.448e+0,,
13040,8.408e+0,6.873e-2,,7.263e-3,,,8.332e+0,,
13045,8.297e+0,6.462e-2,,6.715e-3,,,8.226e+0,,
13050,8.200e+0,6.067e-2,,6.190e-3,,,8.133e+0,,
13055,8.117e+0,5.688e-2,,5.689e-3,,,8.055e+0,,
13060,8.053e+0,5.323e-2,,5.213e-3,,,7.995e+0,,
13065,8.009e+0,4.974e-2,,4.763e-3,,,7.955e+0,,
13070,7.989e+0,4.639e-2,,4.338e-3,,,7.938e+0,,
13075,7.995e+0,4.318e-2,,3.940e-3,,,7.948e+0,,
13080,8.028e+0,4.011e-2,,3.567e-3,,,7.985e+0,,
13085,8.093e+0,3.719e-2,,3.220e-3,,,8.052e+0,,
13090,8.189e+0,3.440e-2,,2.899e-3,,,8.152e+0,,
13095,8.321e+0,3.174e-2,,2.601e-3,,,8.286e+0,,
13100,8.488e+0,2.923e-2,,2.327e-3,,,8.456e+0,,
13105,8.693e+0,2.685e-2,,2.076e-3,,,8.664e+0,,
13110,8.937e+0,2.460e-2,,1.846e-3,,,8.910e+0,,
13115,9.220e+0,2.249e-2,,1.637e-3,,,9.196e+0,,
13120,9.544e+0,2.050e-2,,1.447e-3,,,9.522e+0,,
13125,9.909e+0,1.865e-2,,1.275e-3,,,9.889e+0,,
13130,1.031e+1,1.691e-2,,1.121e-3,,,1.030e+1,,
13135,1.076e+1,1.530e-2,,9.819e-4,,,1.074e+1,,
13140,1.125e+1,1.380e-2,,8.576e-4,,,1.123e+1,,
13145,1.177e+1,1.242e-2,,7.469e-4,,,1.176e+1,,
13150,1.233e+1,1.114e-2,,6.485e-4,,,1.232e+1,,
13155,1.293e+1,9.969e-3,,5.614e-4,,,1.292e+1,,
13160,1.356e+1,8.895e-3,,4.845e-4,,,1.355e+1,,
13165,1.422e+1,7.914e-3,,4.169e-4,,,1.421e+1,,
13170,1.491e+1,7.022e-3,,3.577e-4,,,1.490e+1,,
13175,1.563e+1,6.213e-3,,3.059e-4,,,1.562e+1,,
13180,1.637e+1,5.481e-3,,2.609e-4,,,1.636e+1,,
13185,1.712e+1,4.822e-3,,2.218e-4,,,1.712e+1,,
13190,1.790e+1,4.229e-3,,1.880e-4,,,1.789e+1,,
13195,1.868e+1,3.699e-3,,1.589e-4,,,1.868e+1,,
13200,1.947e+1,3.226e-3,,1.339e-4,,,1.947e+1,,
13205,2.027e+1,2.805e-3,,1.125e-4,,,2.027e+1,,
13210,2.107e+1,2.432e-3,,9.422e-5,,,2.106e+1,,
13215,2.186e+1,2.103e-3,,7.868e-5,,,2.185e+1,,
13220,2.264e+1,1.813e-3,,6.551e-5,,,2.264e+1,,
13225,2.341e+1,1.558e-3,,5.438e-5,,,2.341e+1,,
13230,2.416e+1,1.335e-3,,4.500e-5,,,2.416e+1,,
13235,2.489e+1,1.141e-3,,3.713e-5,,,2.489e+1,,
13240,2.560e+1,9.717e-4,,3.054e-5,,,2.559e+1,,
13245,2.627e+1,8.254e-4,,2.505e-5,,,2.627e+1,,
13250,2.692e+1,6.991e-4,,2.049e-5,,,2.692e+1,,
13255,2.754e+1,5.903e-4,,1.670e-5,,,2.754e+1,,
13260,2.811e+1,4.970e-4,,1.358e-5,,,2.811e+1,,
13265,2.865e+1,4.172e-4,,1.100e-5,,,2.865e+1,,
13270,2.915e+1,3.492e-4,,8.889e-6,,,2.915e+1,,
13275,2.961e+1,2.914e-4,,7.160e-6,,,2.961e+1,,
13280,3.002e+1,2.424e-4,,5.751e-6,,,3.002e+1,,
13285,3.039e+1,2.011e-4,,4.605e-6,,,3.039e+1,,
13290,3.071e+1,1.663e-4,,3.676e-6,,,3.071e+1,,
13295,3.100e+1,1.372e-4,,2.926e-6,,,3.100e+1,,
13300,3.123e+1,1.128e-4,,2.322e-6,,,3.123e+1,,
13305,3.143e+1,9.247e-5,,1.837e-6,,,3.143e+1,,
13310,3.158e+1,7.558e-5,,1.449e-6,,,3.158e+1,,
13315,3.169e+1,6.159e-5,,1.140e-6,,,3.169e+1,,
13320,3.177e+1,5.004e-5,,8.936e-7,,,3.177e+1,,
13325,3.181e+1,4.054e-5,,6.986e-7,,,3.181e+1,,
13330,3.181e+1,3.275e-5,,5.445e-7,,,3.181e+1,,
13335,3.178e+1,2.637e-5,,4.231e-7,,,3.178e+1,,
13340,3.172e+1,2.117e-5,,3.278e-7,,,3.172e+1,,
13345,3.163e+1,1.695e-5,,2.532e-7,,,3.163e+1,,
13350,3.152e+1,1.353e-5,,1.950e-7,,,3.152e+1,,
13355,3.139e+1,1.077e-5,,1.497e-7,,,3.139e+1,,
13360,3.124e+1,8.543e-6,,1.146e-7,,,3.124e+1,,
13365,3.107e+1,6.758e-6,,8.747e-8,,,3.107e+1,,
13370,3.089e+1,5.330e-6,,6.656e-8,,,3.089e+1,,
13375,3.070e+1,4.192e-6,,5.050e-8,,,3.070e+1,,
13380,3.049e+1,3.287e-6,,3.819e-8,,,3.049e+1,,
13385,3.028e+1,2.569e-6,,2.880e-8,,,3.028e+1,,
13390,3.006e+1,2.003e-6,,2.166e-8,,,3.006e+1,,
13395,2.984e+1,1.556e-6,,1.623e-8,,,2.984e+1,,
13400,2.962e+1,1.206e-6,,1.213e-8,,,2.962e+1,,
13405,2.940e+1,9.315e-7,,9.040e-9,,,2.940e+1,,
13410,2.917e+1,7.174e-7,,6.716e-9,,,2.917e+1,,
13415,2.895e+1,5.509e-7,,4.974e-9,,,2.895e+1,,
13420,2.873e+1,4.218e-7,,3.673e-9,,,2.873e+1,,
13425,2.851e+1,3.220e-7,,2.704e-9,,,2.851e+1,,
13430,2.829e+1,2.451e-7,,1.985e-9,,,2.829e+1,,
13435,2.808e+1,1.860e-7,,1.453e-9,,,2.808e+1,,
13440,2.786e+1,1.407e-7,,1.060e-9,,,2.786e+1,,
13445,2.765e+1,1.061e-7,,7.711e-10,,,2.765e+1,,
13450,2.744e+1,7.983e-8,,5.593e-10,,,2.744e+1,,
13455,2.724e+1,5.986e-8,,4.044e-10,,,2.724e+1,,
13460,2.703e+1,4.476e-8,,2.915e-10,,,2.703e+1,,
13465,2.682e+1,3.336e-8,,2.096e-10,,,2.682e+1,,
13470,2.661e+1,2.480e-8,,1.502e-10,,,2.661e+1,,
13475,2.640e+1,1.837e-8,,1.073e-10,,,2.640e+1,,
13480,2.619e+1,1.357e-8,,7.643e-11,,,2.619e+1,,
13485,2.597e+1,9.999e-9,,5.428e-11,,,2.597e+1,,
13490,2.575e+1,7.344e-9,,3.844e-11,,,2.575e+1,,
13495,2.553e+1,5.378e-9,,2.714e-11,,,2.553e+1,,
13500,2.530e+1,3.926e-9,,1.910e-11,,,2.530e+1,,
13505,2.506e+1,2.858e-9,,1.340e-11,,,2.506e+1,,
13510,2.482e+1,2.074e-9,,9.378e-12,,,2.482e+1,,
13515,2.458e+1,1.501e-9,,6.542e-12,,,2.458e+1,,
13520,2.432e+1,1.083e-9,,4.550e-12,,,2.432e+1,,
13525,2.406e+1,7.788e-10,,3.155e-12,,,2.406e+1,,
13530,2.379e+1,5.585e-10,,2.181e-12,,,2.379e+1,,
13535,2.351e+1,3.994e-10,,1.504e-12,,,2.351e+1,,
13540,2.322e+1,2.847e-10,,1.035e-12,,,2.322e+1,,
13545,2.293e+1,2.024e-10,,7.104e-13,,,2.293e+1,,
13550,2.263e+1,1.434e-10,,4.874e-13,,,2.263e+1,,
